sample_id,label,index,episode_id,era,split,event_onset,origin_date,lead,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10,matched_positive_id,match_distance,control_reused_across_leads
N_P_E011_KS11_L5_2,0,KS11,E011,train,train,2011-08-02,2013-03-27,5,-4.974811023574389,-5.3235963331501255,-5.280567599146932,0.034867512192970816,0.0023463702567842375,0.24602813275261318,-4.933232250632037,-5.817483360877753,-5.890451174437159,-5.364048193790608,-4.754264095034325,-5.087295546209238,-4.816936912353626,-4.512701034067638,-5.3480171907603555,-4.579268534554578,-5.318363894764562,P_E011_KS11_L5,0.595616921223209,False
N_P_E011_KS11_L5_3,0,KS11,E011,train,train,2011-08-02,2013-08-14,5,-5.284630831656108,-5.249435263344925,-5.326886749682824,0.04261554261312934,0.0032056113111934986,0.25419059172345754,-4.958148600768165,-4.813306194802974,-5.879798465356247,-4.437850871971539,-4.609960138586962,-5.037284399403253,-4.974456535725669,-5.426821624569305,-5.333069410944089,-4.876151556868072,-4.91231137000388,P_E011_KS11_L5,0.6216387941440338,False
N_P_E018_KS11_L5_1,0,KS11,E018,test,test,2020-02-28,2016-01-29,5,-4.898808875890478,-4.964665914189764,-4.850373749631435,0.08115843113970532,-0.005405071330608594,0.32681242817145006,-4.024143786380456,-5.484944353652788,-5.430139064165163,-5.571146425408105,-5.072016914646684,-5.629911239913723,-5.105111799025128,-4.358638189170006,-5.201732768918351,-4.869254188501676,-5.26017713480603,P_E018_KS11_L5,0.8873433763189341,True
N_P_E018_KS11_L5_2,0,KS11,E018,test,test,2020-02-28,2022-03-16,5,-4.9934385716389,-5.120993927031558,-4.926305128076447,0.07094719481544913,-0.018767920844687244,0.3261196221762348,-4.354120683897807,-5.442566615578505,-5.442466575029801,-4.881278488110855,-5.169624605855009,-5.357251742730369,-5.217825643889424,-5.499925990666517,-5.027403155382643,-5.384332650941885,-5.405035235399276,P_E018_KS11_L5,1.117863856147421,True
N_P_E018_KS11_L5_3,0,KS11,E018,test,test,2020-02-28,2022-03-07,5,-4.811297637895856,-4.99046775073693,-4.904077026727741,0.010025622923729818,-0.001890014836178718,0.3440248663011972,-4.354120683897807,-4.660719601380917,-5.312546582199973,-5.163561587066356,-5.043117234218557,-5.092305660034004,-4.9934385716389,-5.442566615578505,-5.442466575029801,-4.881278488110855,-5.169624605855009,P_E018_KS11_L5,1.140182370465366,True
N_P_E020_KS11_L5_1,0,KS11,E020,test,test,2020-05-28,2021-04-02,5,-5.558044639644729,-5.244743725240902,-4.928271861747793,-0.1320246451626731,-0.04379390827477099,0.38788640970254473,-4.23994058257253,-5.321334566061058,-5.186251677418374,-5.522680430856039,-5.393616841048797,-5.13454989535834,-5.597888733936241,-4.975672148290217,-5.307257835929348,-5.339919121899166,-5.530810673701453,P_E020_KS11_L5,0.9453193265577353,False
N_P_E020_KS11_L5_2,0,KS11,E020,test,test,2020-05-28,2020-09-08,5,-5.512219639924271,-5.089698963440847,-4.682649286230257,-0.0904180605490864,-0.0408708537458774,0.4369308451570869,-3.799474616601631,-5.302173873524663,-5.395101517623887,-5.1276136286866745,-5.395572292161935,-5.273258884688549,-5.284928891393422,-4.654272959913202,-5.228927333722681,-4.427629023428028,-4.101561167754009,P_E020_KS11_L5,1.1976791406241296,False
N_P_E020_KS11_L5_3,0,KS11,E020,test,test,2020-05-28,2020-09-10,5,-5.395101517623887,-5.179354137859188,-4.746155969914184,-0.17787688834910118,-0.060111899295988896,0.48248486222945575,-3.799474616601631,-5.1276136286866745,-5.395572292161935,-5.273258884688549,-5.284928891393422,-4.654272959913202,-5.228927333722681,-4.427629023428028,-4.101561167754009,-4.054562009491017,-4.535718324626359,P_E020_KS11_L5,1.3237846992074023,False
N_P_E021_KS11_L5_1,0,KS11,E021,test,test,2020-12-23,2021-09-03,5,-5.513144359453337,-5.0485092382749475,-4.931816340195917,-0.16116032477046738,-0.00018617762227753835,0.371837655164439,-4.253051418649521,-5.611344552015495,-5.3605638307275125,-5.155027604461674,-4.707785416823671,-5.216755236014211,-5.151585488965547,-5.269834606954019,-5.338248310346713,-4.849830376233655,-5.169365122516385,P_E021_KS11_L5,0.45582840773568295,False
N_P_E021_KS11_L5_2,0,KS11,E021,test,test,2020-12-23,2021-05-25,5,-5.357590737649348,-5.053613829845199,-4.9159995269421985,-0.12980134403090882,0.006069328803270307,0.3462199247767881,-4.258360213714184,-5.407837798527936,-5.117943009373144,-5.287397491875912,-5.38291139535804,-5.059763093003382,-5.37200987106883,-5.081005460132419,-5.275961122218379,-5.161646690696122,-5.5013788419850735,P_E021_KS11_L5,0.8130321350643349,False
N_P_E021_KS11_L5_3,0,KS11,E021,test,test,2020-12-23,2021-05-26,5,-5.407837798527936,-5.164612846419471,-4.920551488772941,-0.1404148035108693,-0.007285338034712959,0.3523116967573735,-4.258360213714184,-5.117943009373144,-5.287397491875912,-5.38291139535804,-5.059763093003382,-5.37200987106883,-5.081005460132419,-5.275961122218379,-5.161646690696122,-5.5013788419850735,-5.1790563405786205,P_E021_KS11_L5,0.9300072710544458,False
N_P_E004_KS11_L10_1,0,KS11,E004,train,train,2008-07-01,2007-07-05,10,-4.680416698538607,-4.769225462070331,-4.767946711536181,-0.00993255425081814,0.006415946425539484,0.32929746449972463,-4.245846900861623,-4.8444639804074,-4.82752907919535,-5.371123429092128,-4.68961171396604,-4.85951096531619,-5.023692464482838,-4.411230314281788,-4.812257000734597,-4.720916145022528,-4.310597749841028,P_E004_KS11_L10,0.46168482017116086,False
N_P_E004_KS11_L10_2,0,KS11,E004,train,train,2008-07-01,2007-07-06,10,-4.8444639804074,-4.772438452315276,-4.7663965513027255,-0.04273232805193452,0.0036251508970429882,0.32883732681766636,-4.245846900861623,-4.82752907919535,-5.371123429092128,-4.68961171396604,-4.85951096531619,-5.023692464482838,-4.411230314281788,-4.812257000734597,-4.720916145022528,-4.310597749841028,-4.865829021317665,P_E004_KS11_L10,0.599249748479634,False
N_P_E004_KS11_L10_3,0,KS11,E004,train,train,2008-07-01,2007-07-02,10,-4.4310505650495,-4.7487690397784,-4.722796004346984,-0.013248014622668523,0.0030194767646673287,0.3328981792255835,-4.245846900861623,-5.079920248735066,-4.826340768845809,-4.680416698538607,-4.8444639804074,-4.82752907919535,-5.371123429092128,-4.68961171396604,-4.85951096531619,-5.023692464482838,-4.411230314281788,P_E004_KS11_L10,0.6560177424373961,False
N_P_E008_KS11_L10_1,0,KS11,E008,train,train,2009-05-22,2009-01-30,10,-4.603986872622973,-4.463363899357441,-4.293321916291633,-0.023287659922881638,-0.011487088648860487,0.28769051459633094,-3.8733058009608476,-4.024383717073126,-3.966635035653956,-4.621746270632634,-4.2313756210549975,-4.625313556789526,-4.2863469147652555,-4.092983789292913,-4.148115547909613,-4.369214078155341,-4.277834339495785,P_E008_KS11_L10,0.9887922518959745,False
N_P_E008_KS11_L10_2,0,KS11,E008,train,train,2009-05-22,2008-01-10,10,-4.616530598627401,-4.520624822562361,-4.499769198477178,-0.015885314443143263,-0.009908638109914212,0.3170095108220064,-3.9185198682706845,-3.751210915424784,-4.390995996363536,-3.91135800460768,-4.427082160160705,-4.135413165901487,-3.9837306110410498,-4.016317685078381,-3.8369576362080484,-3.904708628211771,-4.641564809409646,P_E008_KS11_L10,1.0099902998428056,False
N_P_E008_KS11_L10_3,0,KS11,E008,train,train,2009-05-22,2009-01-08,10,-4.457984305634137,-4.30869297894815,-4.136222352089041,-0.057025713580450006,-0.024377062340238804,0.31394306978502406,-3.388090311849049,-3.8733058009608476,-4.281637044852276,-4.028897904649571,-4.085023963922343,-3.9189985081460397,-4.271437774441097,-4.63635611626328,-4.472229442447413,-4.027990600196268,-4.502528040754096,P_E008_KS11_L10,1.1735070517870012,False
N_P_E011_KS11_L10_1,0,KS11,E011,train,train,2011-08-02,2013-01-28,10,-5.504608637652062,-5.05946150861532,-5.1026666376776815,-0.03517911395445451,0.005502136442835924,0.3044666525643,-4.592012654340568,-5.442371876917794,-5.279457141199145,-5.65796667080595,-4.905550778113796,-5.299919481998031,-5.353878995929133,-5.883076673066235,-5.3344077050189105,-4.821761495578993,-5.376672231674099,P_E011_KS11_L10,0.4623178264394,False
N_P_E011_KS11_L10_2,0,KS11,E011,train,train,2011-08-02,2015-12-23,10,-5.212949691219513,-5.094676357318536,-5.1942403399808414,-0.03283592430836185,0.0006283946023470719,0.3000042583484446,-4.550390407309009,-5.148769886993164,-4.798886819000363,-4.981973429531291,-5.328320301730641,-4.501742147706923,-4.8282736682029785,-4.951766258564138,-4.841082633253057,-4.521088861038064,-5.36896156198438,P_E011_KS11_L10,0.4839209267425982,False
N_P_E011_KS11_L10_3,0,KS11,E011,train,train,2011-08-02,2015-12-24,10,-5.148769886993164,-5.10554990819008,-5.190887399300562,-0.04357236283835822,0.0009371036503093275,0.3001249920382675,-4.550390407309009,-4.798886819000363,-4.981973429531291,-5.328320301730641,-4.501742147706923,-4.8282736682029785,-4.951766258564138,-4.841082633253057,-4.521088861038064,-5.36896156198438,-4.984359916283495,P_E011_KS11_L10,0.5403744117427814,False
N_P_E018_KS11_L10_1,0,KS11,E018,test,test,2020-02-28,2018-07-09,10,-4.933135170630232,-4.8656109330668995,-4.885679507285879,0.012416689092733238,0.011860815934373294,0.31382569708589747,-4.223891724361435,-5.63198526323716,-5.048695779630459,-5.20898628349393,-5.2204588104066465,-5.361229627087635,-5.487841798580355,-4.777191033774549,-5.190112290451084,-5.073180627737265,-5.01405408476219,P_E018_KS11_L10,0.7202960025231565,False
N_P_E018_KS11_L10_2,0,KS11,E018,test,test,2020-02-28,2022-03-07,10,-4.811297637895856,-4.99046775073693,-4.904077026727741,0.010025622923729818,-0.001890014836178718,0.3440248663011972,-4.354120683897807,-4.660719601380917,-5.312546582199973,-5.163561587066356,-5.043117234218557,-5.092305660034004,-4.9934385716389,-5.442566615578505,-5.442466575029801,-4.881278488110855,-5.169624605855009,P_E018_KS11_L10,0.7559672562056505,True
N_P_E018_KS11_L10_3,0,KS11,E018,test,test,2020-02-28,2022-05-26,10,-4.695172506560991,-4.928578843178835,-5.005754251487136,0.053060080995086946,0.011019367900690396,0.3270750089198623,-4.457772890837538,-5.805972033242006,-5.476259254774343,-4.947230003368798,-5.381367927975334,-5.48225355959378,-4.719112793677802,-5.519283873571946,-5.322465103983538,-5.422969227006446,-4.520313254632983,P_E018_KS11_L10,0.8943665378458,False
N_P_E020_KS11_L10_1,0,KS11,E020,test,test,2020-05-28,2020-09-07,10,-5.060943291164818,-4.999999457177358,-4.635164521001725,0.0311427714291367,-0.029488445203833896,0.391246972684637,-3.799474616601631,-5.512219639924271,-5.302173873524663,-5.395101517623887,-5.1276136286866745,-5.395572292161935,-5.273258884688549,-5.284928891393422,-4.654272959913202,-5.228927333722681,-4.427629023428028,P_E020_KS11_L10,1.2663832584951833,False
N_P_E020_KS11_L10_2,0,KS11,E020,test,test,2020-05-28,2016-01-29,10,-4.898808875890478,-4.964665914189764,-4.850373749631435,0.08115843113970532,-0.005405071330608594,0.32681242817145006,-4.024143786380456,-5.484944353652788,-5.430139064165163,-5.571146425408105,-5.072016914646684,-5.629911239913723,-5.105111799025128,-4.358638189170006,-5.201732768918351,-4.869254188501676,-5.26017713480603,P_E020_KS11_L10,1.29356754006897,True
N_P_E020_KS11_L10_3,0,KS11,E020,test,test,2020-05-28,2018-11-15,10,-4.749759320746505,-4.988524875994264,-4.679509907282249,0.0459760956473211,-0.030497556705075653,0.37341448586704795,-4.073977767131112,-5.349516971475988,-5.067803989386127,-5.451675389498324,-4.819580237152202,-5.403047731730305,-4.810858349631629,-4.976915384320159,-5.028465366903105,-5.497931120187886,-4.843903224169425,P_E020_KS11_L10,1.339664526910107,False
N_P_E021_KS11_L10_1,0,KS11,E021,test,test,2020-12-23,2021-08-31,10,-4.327167904640019,-4.85393143241776,-4.924401371719773,0.10826535215745829,0.029088012282898645,0.37965399104398245,-4.253051418649521,-5.20232422925774,-5.104100609828433,-5.513144359453337,-5.611344552015495,-5.3605638307275125,-5.155027604461674,-4.707785416823671,-5.216755236014211,-5.151585488965547,-5.269834606954019,P_E021_KS11_L10,0.8976277719865486,False
N_P_E021_KS11_L10_2,0,KS11,E021,test,test,2020-12-23,2018-10-23,10,-4.178811648574624,-4.743219313326961,-4.938284926441293,0.1931783539368466,0.03708255041464213,0.4184211917208672,-4.143451015452429,-4.7865455107029575,-4.661915415594476,-4.073977767131112,-4.169520555951039,-4.355807118291107,-4.947398768636789,-4.702810692915561,-4.20025749573861,-4.8177707776845455,-4.971404389328995,P_E021_KS11_L10,0.9917733076088447,False
N_P_E021_KS11_L10_3,0,KS11,E021,test,test,2020-12-23,2018-10-19,10,-4.4601125609597965,-5.006246769222389,-5.002855359949532,0.16601943459046312,0.030586037534303695,0.3849061831802083,-4.143451015452429,-4.91394297515931,-4.178811648574624,-4.7865455107029575,-4.661915415594476,-4.073977767131112,-4.169520555951039,-4.355807118291107,-4.947398768636789,-4.702810692915561,-4.20025749573861,P_E021_KS11_L10,1.0617017425450819,False
N_P_E002_HSI_L1_1,0,HSI,E002,train,train,2007-10-03,2007-02-06,1,-4.828742385941513,-4.731524000447387,-4.893521071519032,-0.15423500957752706,0.00997614007307618,0.2935671726699217,-4.213385702671495,-5.497635855490066,-4.342913465149944,-5.268911775473434,-5.1058554169814485,-4.44608405953865,-5.444755830406293,-5.291608114909636,-5.570352195754969,-5.523598806160927,-5.959538414415299,P_E002_HSI_L1,0.8302964516210811,False
N_P_E002_HSI_L1_2,0,HSI,E002,train,train,2007-10-03,2010-01-28,1,-4.839659252385081,-4.562972662627547,-4.722598921491351,-0.04174585714275902,0.018815409114379813,0.28092598417843095,-4.187109328913396,-4.399981227764792,-4.403818141610245,-4.565515146461892,-4.297916350412135,-4.963172486878666,-5.281963753906118,-4.868808545455685,-4.448647740728495,-4.717396042163311,-5.051628966773055,P_E002_HSI_L1,0.9092569842628744,False
N_P_E002_HSI_L1_3,0,HSI,E002,train,train,2007-10-03,2007-02-05,1,-4.972775374231958,-4.710659904894028,-4.875864081715191,-0.126489912383824,0.0029830546982185418,0.3079367848612749,-4.213385702671495,-4.828742385941513,-5.497635855490066,-4.342913465149944,-5.268911775473434,-5.1058554169814485,-4.44608405953865,-5.444755830406293,-5.291608114909636,-5.570352195754969,-5.523598806160927,P_E002_HSI_L1,0.9496877594779676,False
N_P_E003_HSI_L1_1,0,HSI,E003,train,train,2008-01-08,2015-05-07,1,-4.743921156743076,-4.686099255843454,-4.645085314338106,0.08938747573620358,-0.02872638686341192,0.4041145948203531,-3.643301254841008,-5.077904635978275,-5.197963852090669,-5.037295497093435,-4.916127790499707,-5.40261495527198,-4.3170317495741894,-4.8585835826539725,-5.157717608316203,-5.171268967013476,-5.345544168323621,P_E003_HSI_L1,0.8597435791389321,True
N_P_E003_HSI_L1_2,0,HSI,E003,train,train,2008-01-08,2009-05-26,1,-4.534324226409723,-4.417576535031969,-4.298404991389115,0.11458818309776155,-0.02370534878056121,0.4237870128528643,-3.6423223189489344,-3.8337743272947793,-4.333207857071707,-4.16913910132178,-3.9179485901772493,-4.2188949786386925,-4.30048124175004,-4.584311850432354,-4.340202932379554,-3.673066724872144,-4.060584184908556,P_E003_HSI_L1,0.973456041428595,False
N_P_E003_HSI_L1_3,0,HSI,E003,train,train,2008-01-08,2009-09-11,1,-4.682166547771188,-4.718620463611243,-4.683625173889049,0.016557874484656326,-0.011507226998322448,0.3840323086158411,-3.911206226949879,-5.049968812533169,-5.0240505227393255,-4.355171927945478,-4.817674172521988,-4.970561559966106,-4.879259924506345,-5.131528051638025,-5.1071038457181555,-4.393408337296738,-4.756801721018212,P_E003_HSI_L1,1.0173087229277233,True
N_P_E005_HSI_L1_1,0,HSI,E005,train,train,2008-08-01,2013-07-18,1,-5.425979687888234,-5.184614479903438,-4.761255575499651,-0.10537079113967589,-0.04657651139604143,0.42352621304991694,-4.060181345940494,-5.008309126114521,-5.109383812606701,-4.394614757339612,-5.283665985301665,-5.836868300674063,-5.2066740170049135,-5.1854573079732065,-5.240771669696193,-5.128428102415742,-5.382385784317969,P_E005_HSI_L1,0.41539920847271483,False
N_P_E005_HSI_L1_2,0,HSI,E005,train,train,2008-08-01,2007-03-26,1,-5.292281540368338,-5.315441178479764,-4.935310375809818,-0.061513373954623814,-0.046115871010994645,0.44464018485969226,-4.132576058213918,-5.731258573937982,-4.794000012993434,-4.477200354779502,-5.239893082721676,-4.6879639044840165,-5.648126838895042,-5.711672878837948,-5.302914788836655,-5.024054855505243,-5.523989127435698,P_E005_HSI_L1,0.8659281747336305,False
N_P_E005_HSI_L1_3,0,HSI,E005,train,train,2008-08-01,2013-09-09,1,-5.393186301901254,-5.326989693991607,-4.997218306837237,-0.08648637269493106,-0.041511498008470295,0.42337021724524043,-4.16388122282174,-5.566344157873803,-4.946909512588976,-5.616079263529283,-5.435705123055986,-6.01611422244704,-5.7817928282347895,-5.661024602042392,-6.128850752829437,-5.402180247234258,-5.159101608958624,P_E005_HSI_L1,0.9798269568267107,False
N_P_E012_HSI_L1_1,0,HSI,E012,train,train,2011-09-22,2009-09-16,1,-4.355171927945478,-4.774490566447347,-4.766532311644687,0.04699622116360516,0.006453971517320836,0.35855970477366933,-3.911206226949879,-4.817674172521988,-4.970561559966106,-4.879259924506345,-5.131528051638025,-5.1071038457181555,-4.393408337296738,-4.756801721018212,-4.760976858874623,-5.1761799821232275,-4.763925399945232,P_E012_HSI_L1,0.8671588901137751,True
N_P_E012_HSI_L1_2,0,HSI,E012,train,train,2011-09-22,2009-09-17,1,-4.817674172521988,-4.78580639670223,-4.765642780464679,0.042378163508609,0.004634965855144188,0.3584017264602152,-3.911206226949879,-4.970561559966106,-4.879259924506345,-5.131528051638025,-5.1071038457181555,-4.393408337296738,-4.756801721018212,-4.760976858874623,-5.1761799821232275,-4.763925399945232,-5.440367015799134,P_E012_HSI_L1,0.9429295548855194,False
N_P_E012_HSI_L1_3,0,HSI,E012,train,train,2011-09-22,2010-06-01,1,-4.559366163756761,-4.781049458959769,-4.713559735632697,-0.004430700489461098,-0.00203736447080767,0.3350759169034997,-4.005443145366345,-4.739478372436093,-5.654331783062345,-5.1912055055390685,-5.194653963283132,-5.207931436057063,-4.380308647526922,-5.039943921689929,-5.325162765969032,-6.053310744272635,-5.273419417386072,P_E012_HSI_L1,0.9881797302011477,False
N_P_E014_HSI_L1_1,0,HSI,E014,train,train,2015-08-18,2011-03-21,1,-5.276467347377211,-4.892019507911452,-4.925048429987987,-0.3064897008826941,-0.003933348033667703,0.46871115314366424,-3.9038003566846995,-4.890346062290277,-5.553290423909031,-5.172648306077493,-5.66835973864768,-4.723168977733328,-5.362566734339421,-4.7481212801692285,-5.648368111918609,-4.784448844397976,-5.024972286697298,P_E014_HSI_L1,0.8445184844649969,False
